GO:0005657~replication fork	5890,5889,7517,7516,4683,5892,7157,5111,3014,1786,604,641,7320,7486,29128,80119,55929,56852,
GO:0005658~alpha DNA polymerase:primase complex	5422,4172,5557,5558,23649,92797,
GO:0005662~DNA replication factor A complex	5356,10286,6118,7507,6117,2073,6119,5813,29935,92797,4796,5814,988,50485,27339,
GO:0005663~DNA replication factor C complex	5111,5984,5982,5981,5985,5983,
GO:0005664~nuclear origin of replication recognition complex	5001,5000,4171,4998,4999,29803,23595,222229,23594,
GO:0005665~DNA-directed RNA polymerase II, core complex	5433,8725,5432,5434,5430,5431,5438,5437,5439,5440,5435,5436,5441,84181,246721,548644,79724,10891,
GO:0005666~DNA-directed RNA polymerase III complex	11128,9533,10622,27297,661,5434,5437,5440,5435,5441,84265,10623,10621,55718,55703,51082,51728,171568,
GO:0005667~transcription factor complex	79733,391723,126374,9124,10456,406,4211,4092,4093,7161,404281,9575,9443,4091,9079,23028,390874,5626,10522,8928,8804,9219,142,100125288,1019,6497,2547,5916,3059,2113,4654,4656,6925,6929,2623,3159,6886,5454,6872,7391,2624,2625,1017,4005,328,5449,5933,3206,3207,1499,3238,6928,196,6932,6935,5089,5090,5991,6657,1482,10660,10923,5316,145258,9464,8543,5307,5591,4088,390598,4205,100271849,4808,5453,1390,5970,5966,3516,5934,2033,2294,2295,6909,1487,2301,4089,860,23054,4776,27063,1875,2649,6495,6879,7004,8092,4087,4086,463,1874,3091,390259,333929,51270,8328,79612,11243,9442,91748,344018,55729,256297,642658,83741,8861,84864,266743,161882,283248,51008,127343,56938,8013,10481,2627,10524,144455,11267,55502,84962,117154,10432,55809,25942,2140,7005,5308,4090,4862,2034,90665,140628,80155,25937,84215,60529,8626,64321,55859,9915,83439,8521,51085,9440,55758,11317,8022,8994,7227,1602,51176,23186,9734,9439,29777,8538,23314,22809,9935,10002,10625,
GO:0005668~RNA polymerase transcription factor SL1 complex	9014,79101,
GO:0005669~transcription factor TFIID complex	6874,8721,8464,7157,2067,2068,2071,6908,6872,6917,2960,2961,2962,6878,2957,2958,2959,6881,2966,2967,6877,6884,6882,6879,6883,6880,54457,83860,6873,404672,129685,138474,6875,2968,2072,51616,
GO:0005671~Ada2/Gcn5/Ada3 transcription activator complex	6885,10474,3054,11091,1810,9898,26009,2648,8850,112869,57325,56655,54107,51562,55689,
GO:0005672~transcription factor TFIIA complex	6908,2957,2958,9519,11036,
GO:0005673~transcription factor TFIIE complex	2961,
GO:0005674~transcription factor TFIIF complex	2963,2962,
GO:0005675~holo TFIIH complex	2068,2071,2073,2965,1022,902,4331,2966,2967,728340,2968,64210,
GO:0005677~chromatin silencing complex	84629,23378,6839,8467,22933,22893,23411,57597,11176,
GO:0005680~anaphase-promoting complex	11065,701,996,25906,991,8881,9820,27338,246184,119504,25847,64682,51529,10459,8697,51434,51433,29945,29882,51343,10393,
GO:0005681~spliceosomal complex	10212,8487,9128,10236,9129,10465,8449,51362,23451,11193,23020,10286,10285,24148,10569,3183,6629,6625,6626,3178,6627,3312,6628,3958,3181,11338,3189,8896,58517,4670,10181,6635,6636,6637,11157,6633,6634,6434,6638,10907,7307,6427,8227,10946,5511,10992,22938,7919,1659,9343,6009,23450,10262,8175,10291,7536,7310,144983,10713,284695,55760,57794,79665,57805,165545,199746,140890,56259,84991,8559,84292,51322,51340,8539,57703,55131,54957,51503,24144,51428,58155,8458,22828,51729,23658,25804,10625,
GO:0005682~U5 snRNP	100130932,284403,23005,23020,24148,10421,6628,6635,6637,6632,6633,6634,6638,10907,284434,10594,26094,9410,8559,7011,9416,54957,
GO:0005683~U7 snRNP	6628,6635,6636,6637,6634,134353,84967,
GO:0005684~U2-type spliceosomal complex	7737,27336,10992,10291,140432,26121,51639,
GO:0005685~U1 snRNP	100130932,55660,51747,6629,6625,6626,6631,6628,6635,6636,6637,6632,6633,6634,6638,25766,55015,11030,55692,51631,
GO:0005686~U2 snRNP	100130932,27336,23451,6629,6627,6628,6635,6637,6632,6633,6634,6638,10992,8175,10291,84844,90324,83443,51634,51639,
GO:0005687~U4 snRNP	100130932,6628,6635,6636,6637,6632,6633,6634,6638,7919,26121,
GO:0005688~U6 snRNP	51691,27258,11157,7919,51690,57819,23658,25804,
GO:0005689~U12-type spliceosomal complex	100130932,1665,23451,6628,6635,6636,6637,6632,6633,6634,4904,10992,23450,10262,8233,11066,154007,84844,10081,85437,55285,55599,79622,83443,55954,51690,51639,
GO:0005690~U4atac snRNP	26121,
GO:0005691~U6atac snRNP	9733,
GO:0005694~chromosome	644186,85865,100170841,10357,10199,3149,10849,9575,5885,5810,10721,6871,9400,24137,90865,7468,1059,2091,672,5965,1025,8237,1062,2332,6749,4033,7156,8899,545,8621,11144,9656,8243,4926,9869,10771,9933,5510,23244,57654,50809,157313,29781,199990,339230,22976,23063,5930,84072,80204,22933,10735,254528,150280,253461,128061,51535,259282,84690,80854,10274,127540,11073,7874,84916,113130,79661,55661,51663,64324,91603,83852,5932,83743,84298,83695,80764,51203,29072,54904,83932,642636,79813,387893,56979,11105,55870,23047,25896,8886,51755,51514,10362,57659,23272,23040,55968,23067,9126,9904,4017,11198,
GO:0005697~telomerase holoenzyme complex	7015,4931,1736,3183,6628,6635,6634,134353,3192,10728,79618,23293,9887,7011,55135,55226,55505,54552,55651,54433,23381,
GO:0005712~chiasma	4292,27030,
GO:0005713~recombination nodule	4438,
GO:0005715~late recombination nodule	4292,
GO:0005719~nuclear euchromatin	8805,9314,3725,3005,3015,1385,3007,3006,6908,1499,6932,27316,3024,11335,10155,8846,388610,440093,26012,23411,9971,10891,9070,10856,
GO:0005720~nuclear heterochromatin	3015,3008,3009,6950,23468,546,10951,6304,2296,11335,10155,57673,84787,22933,146956,23411,115426,29128,54737,85456,1788,
GO:0005721~pericentric heterochromatin	9682,9555,1786,23468,546,10951,1060,55693,84787,23081,3619,3070,222229,9031,
GO:0005724~nuclear telomeric heterochromatin	51548,
GO:0005726~perichromatin fibrils	8805,1660,23435,26747,
GO:0005730~nucleolus	79733,140733,164045,85865,168448,100302090,57409,100144748,345643,101927423,11102,8540,7993,3796,10212,4641,3843,10733,51042,23481,10199,10528,1654,5420,6319,9167,1106,8507,7015,8487,6002,8573,7514,8864,5359,1070,9277,55922,6314,2189,4931,10849,8653,1665,23378,9521,10236,7756,9079,439,114049,9136,10270,7541,5000,9875,9839,904,5980,8555,6940,1736,8721,1730,3364,4683,8996,863,9683,8895,5253,8882,6902,9555,7289,10651,1876,10360,9191,6838,5495,27340,10286,11258,5884,10302,26156,1677,8817,51412,8715,11143,10592,5073,10412,51567,23641,9421,25,4609,283,1476,4613,7157,7298,2246,3875,4869,1508,7544,5160,2773,6728,3162,142,5422,342371,2736,4133,3312,5292,2260,7150,7153,1019,2547,7520,5987,6187,6936,7543,7564,7343,1655,6129,467,7515,4691,7490,2020,4688,2316,4763,6872,5007,2091,6917,6188,1376,5430,4172,3337,1656,3148,5725,328,3235,5777,5927,5371,5161,6136,51727,894,7465,6389,1373,6274,4176,4771,5981,402,6124,5501,5438,8161,3313,9775,1026,6223,6122,2237,822,23521,10124,2120,4332,5997,8260,6772,23517,5291,23029,11224,2118,23468,4288,4839,6125,6203,6204,8204,22948,1024,379,10664,1050,4171,37,9972,3110,4601,8087,6340,4857,6597,3421,4751,4670,7267,10923,641,4287,6310,9001,7013,5396,103,3275,4809,8568,4141,3692,50628,126206,6729,83719,6189,6154,100616411,6201,5499,5500,6208,6207,6205,11157,6130,6147,6194,5901,9349,6230,6135,6233,2885,2770,7341,1915,5049,8602,5307,10557,6733,5591,104,64960,64965,91949,109703458,100381270,1601,5935,4193,6711,5394,7508,2130,7155,5076,2074,10865,5970,2016,5393,3516,5888,2332,6141,708,4035,5097,1660,2802,5481,6749,5934,54888,728369,10607,2975,6598,1107,1352,3608,3609,2299,4799,1662,8991,8683,6430,6502,472,6563,4998,10320,6949,29896,11103,11137,8453,864,29889,7126,7919,23404,705,10438,1153,23246,9816,8661,8448,7486,1974,5955,2483,7884,6596,3177,3710,3708,23076,22984,9790,9221,9587,9643,4735,23512,23016,23212,23160,51,7705,5163,5165,4841,5929,1875,7270,23450,9933,6495,6835,6877,6884,9013,8638,5469,11066,3428,768,400506,154743,389816,55720,79755,155400,126520,375298,90007,84875,2733,6419,55143,23583,503542,64434,387103,134218,80067,23223,440515,30836,118460,79707,83479,57673,92344,9858,9724,23318,56254,57674,260294,387680,55201,51329,27042,144108,65123,55128,285855,9922,57019,401541,25871,23210,283807,9442,64793,55164,79882,339230,54663,387496,221477,80335,80853,389421,404672,81532,55035,9879,51333,55388,51608,55632,89978,92597,54840,23064,353497,5930,283989,27145,374395,84333,10009,115196,168400,89958,23293,283149,202051,91582,80204,11325,222546,84864,90459,51231,84128,84295,57594,22933,55975,79871,57647,117246,26009,132243,27043,23001,171482,493861,79800,9732,84186,51199,84643,84240,55074,51548,79027,317781,284131,120534,65095,147841,283899,55355,80746,9240,64282,29890,25983,121214,23345,84307,9052,253430,201299,79858,84678,57696,135458,134430,64924,93587,26260,79039,113510,55299,140901,92675,84135,64782,80854,64318,55854,22822,90933,117581,134510,116461,85439,162989,22843,56938,54487,727764,1653,8971,23168,23185,10240,10541,10633,10609,7994,8148,10521,5653,2258,6619,10436,10524,55294,80325,116447,252969,90441,84916,146956,60681,3669,11340,138151,54984,51068,131870,23411,88745,55319,10445,1663,140576,92856,10782,81671,114034,55536,55661,205564,91368,65992,81691,84836,80279,80208,84456,80829,55170,219539,80198,55695,10432,25946,55809,9585,388403,23214,91975,51290,96764,25942,51185,11284,116986,10200,54737,10940,6284,9169,1316,9088,990,25828,7251,10969,1388,7443,83759,79009,83743,25988,10514,84305,84298,84294,79954,54478,79042,55657,9416,79091,25917,79050,10813,26354,83590,8479,39,10293,5936,84681,51203,2177,84549,84365,83876,23560,65109,83444,55759,57109,57062,64425,84232,79768,55226,22803,51202,7259,83591,64412,116092,64710,64061,64397,26609,425054,64946,1263,26168,28984,51575,55127,64852,79080,56919,65083,54828,79697,54853,84154,55249,79706,25926,64794,55233,81875,79923,55140,80135,84172,79727,64393,64769,79685,80237,2872,57804,4651,51481,51538,54512,29089,50507,56342,54514,56915,51010,11107,57050,56892,9188,51547,29102,29907,56902,51562,54014,29789,51076,127534,23195,27067,55794,26010,11194,55308,25879,55272,54093,54552,8886,55153,54475,55131,55105,55011,55003,54949,55646,54881,55602,55510,26574,54606,51529,55813,54700,56776,51704,51514,29997,9419,29969,55920,57602,55636,55683,24144,51438,4234,4189,100288687,10892,1616,222229,10038,79159,51187,6730,11218,26747,29118,26502,29960,10459,738,11176,5275,27342,51428,29946,27330,51155,11215,51154,22985,23567,29944,10687,9344,51703,57509,29777,29108,11269,51406,4029,10916,27292,10885,28974,23133,23287,5036,51388,5303,22894,10171,11056,51602,51728,51077,51118,51119,51013,25996,51491,102157402,27309,26155,25873,26097,26017,26013,9904,253725,9842,81887,51096,9330,10927,10565,8428,10039,54555,23261,
GO:0005731~nucleolus organizer region	51547,
GO:0005732~small nucleolar ribonucleoprotein complex	10199,10528,6636,11157,9410,92345,55505,55651,51602,
GO:0005736~DNA-directed RNA polymerase I complex	9533,10849,25885,5434,5437,5440,5435,5441,221830,64425,84172,30834,51082,
